commit,repo,package,smell,cause,metric
1d9e44ed7b8ca4cb2a7033683f3ceb1828b2c56b,tika-cpu_5,org.apache.tika.metadata,God Component,MANY_CLASSES,33
1d9e44ed7b8ca4cb2a7033683f3ceb1828b2c56b,tika-cpu_5,org.apache.tika.example,God Component,MANY_CLASSES,47
8f9059718b54d7ea03da65c2e111886fd62b41eb,tika-cpu_9,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
0eaf0f573103908599bdb976e6782991fc7b0178,tika-cpu_19,org.apache.tika.parser.txt,God Component,MANY_CLASSES,71
0eaf0f573103908599bdb976e6782991fc7b0178,tika-cpu_19,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,31
0eaf0f573103908599bdb976e6782991fc7b0178,tika-cpu_19,org.apache.tika.sax,God Component,MANY_CLASSES,33
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.example,God Component,MANY_CLASSES,49
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.sax,God Component,MANY_CLASSES,54
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.server,God Component,MANY_CLASSES,38
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.batch,God Component,MANY_CLASSES,32
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.detect,God Component,MANY_CLASSES,32
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.parser,God Component,MANY_CLASSES,47
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.mime,God Component,MANY_CLASSES,32
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.metadata,God Component,MANY_CLASSES,34
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.fork,God Component,MANY_CLASSES,32
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,53
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
f5571fa99ef6f178a16bd1bd3a3cded83c7b0013,tika-cpu_2,org.apache.tika.parser.microsoft.onenote,God Component,MANY_CLASSES,49
cc3c35e6aa0d6f9ea553605ca0a9ab2c09c3d0c1,tika-cpu_8,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
cc3c35e6aa0d6f9ea553605ca0a9ab2c09c3d0c1,tika-cpu_8,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,31
cc3c35e6aa0d6f9ea553605ca0a9ab2c09c3d0c1,tika-cpu_8,org.apache.tika.sax,God Component,MANY_CLASSES,35
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.server,God Component,MANY_CLASSES,40
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.batch,God Component,MANY_CLASSES,32
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,55
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.mime,God Component,MANY_CLASSES,35
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.detect,God Component,MANY_CLASSES,32
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.fork,God Component,MANY_CLASSES,32
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.metadata,God Component,MANY_CLASSES,36
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.parser,God Component,MANY_CLASSES,53
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.example,God Component,MANY_CLASSES,52
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,58
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,34
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.parser.microsoft.onenote,God Component,MANY_CLASSES,49
9061507658630b98d8048841c3f97f54b46ad456,tika-cpu_1,org.apache.tika.parser.microsoft.chm,God Component,MANY_CLASSES,32
c5da6bbbddf877585a2869e4f3d963b3f7d62795,tika-cpu_15,org.apache.tika.example,God Component,MANY_CLASSES,49
c5da6bbbddf877585a2869e4f3d963b3f7d62795,tika-cpu_15,org.apache.tika.batch,God Component,MANY_CLASSES,31
c5da6bbbddf877585a2869e4f3d963b3f7d62795,tika-cpu_15,org.apache.tika.detect,God Component,MANY_CLASSES,31
c5da6bbbddf877585a2869e4f3d963b3f7d62795,tika-cpu_15,org.apache.tika.parser,God Component,MANY_CLASSES,37
c5da6bbbddf877585a2869e4f3d963b3f7d62795,tika-cpu_15,org.apache.tika.mime,God Component,MANY_CLASSES,31
c5da6bbbddf877585a2869e4f3d963b3f7d62795,tika-cpu_15,org.apache.tika.sax,God Component,MANY_CLASSES,45
c5da6bbbddf877585a2869e4f3d963b3f7d62795,tika-cpu_15,org.apache.tika.metadata,God Component,MANY_CLASSES,34
c5da6bbbddf877585a2869e4f3d963b3f7d62795,tika-cpu_15,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
c5da6bbbddf877585a2869e4f3d963b3f7d62795,tika-cpu_15,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.example,God Component,MANY_CLASSES,47
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.sax,God Component,MANY_CLASSES,54
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.server,God Component,MANY_CLASSES,31
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.batch,God Component,MANY_CLASSES,31
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.detect,God Component,MANY_CLASSES,32
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.parser,God Component,MANY_CLASSES,43
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.mime,God Component,MANY_CLASSES,32
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.metadata,God Component,MANY_CLASSES,33
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.fork,God Component,MANY_CLASSES,32
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,65
bf1b2418d47e9fa47e0634825341921d7edd1ee8,tika-cpu_18,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
5e500850bfa8168398277db0bfefa1effa3404af,tika-cpu_15,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
5e500850bfa8168398277db0bfefa1effa3404af,tika-cpu_15,org.apache.tika.sax,God Component,MANY_CLASSES,35
a484e5ec5a275219ac947b95c8b3df1fcc9a89fd,tika-cpu_9,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
a484e5ec5a275219ac947b95c8b3df1fcc9a89fd,tika-cpu_9,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,40
a484e5ec5a275219ac947b95c8b3df1fcc9a89fd,tika-cpu_9,org.apache.tika.sax,God Component,MANY_CLASSES,45
a484e5ec5a275219ac947b95c8b3df1fcc9a89fd,tika-cpu_9,org.apache.tika.mime,God Component,MANY_CLASSES,31
a484e5ec5a275219ac947b95c8b3df1fcc9a89fd,tika-cpu_9,org.apache.tika.parser,God Component,MANY_CLASSES,32
a484e5ec5a275219ac947b95c8b3df1fcc9a89fd,tika-cpu_9,org.apache.tika.batch,God Component,MANY_CLASSES,31
a484e5ec5a275219ac947b95c8b3df1fcc9a89fd,tika-cpu_9,org.apache.tika.example,God Component,MANY_CLASSES,49
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.example,God Component,MANY_CLASSES,49
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.sax,God Component,MANY_CLASSES,52
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.batch,God Component,MANY_CLASSES,31
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.detect,God Component,MANY_CLASSES,32
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.parser,God Component,MANY_CLASSES,39
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.mime,God Component,MANY_CLASSES,32
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.metadata,God Component,MANY_CLASSES,33
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
066e60d5d6de8d51124c297410e7a4eca787d143,tika-cpu_22,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
a5cd6f42dcded603f2b6de9476280c4bd95b6806,tika-cpu_10,org.apache.tika.example,God Component,MANY_CLASSES,49
a5cd6f42dcded603f2b6de9476280c4bd95b6806,tika-cpu_10,org.apache.tika.batch,God Component,MANY_CLASSES,31
a5cd6f42dcded603f2b6de9476280c4bd95b6806,tika-cpu_10,org.apache.tika.detect,God Component,MANY_CLASSES,31
a5cd6f42dcded603f2b6de9476280c4bd95b6806,tika-cpu_10,org.apache.tika.parser,God Component,MANY_CLASSES,37
a5cd6f42dcded603f2b6de9476280c4bd95b6806,tika-cpu_10,org.apache.tika.mime,God Component,MANY_CLASSES,31
a5cd6f42dcded603f2b6de9476280c4bd95b6806,tika-cpu_10,org.apache.tika.sax,God Component,MANY_CLASSES,45
a5cd6f42dcded603f2b6de9476280c4bd95b6806,tika-cpu_10,org.apache.tika.metadata,God Component,MANY_CLASSES,34
a5cd6f42dcded603f2b6de9476280c4bd95b6806,tika-cpu_10,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
a5cd6f42dcded603f2b6de9476280c4bd95b6806,tika-cpu_10,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
209b64873106f14c745a729baac6b5d137ced64e,tika-cpu_6,org.apache.tika.sax,God Component,MANY_CLASSES,42
209b64873106f14c745a729baac6b5d137ced64e,tika-cpu_6,org.apache.tika.example,God Component,MANY_CLASSES,43
2867f73dbf08644d1113ba4c3e40ba72572cb36c,tika-cpu_14,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
2867f73dbf08644d1113ba4c3e40ba72572cb36c,tika-cpu_14,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
2867f73dbf08644d1113ba4c3e40ba72572cb36c,tika-cpu_14,org.apache.tika.sax,God Component,MANY_CLASSES,43
2867f73dbf08644d1113ba4c3e40ba72572cb36c,tika-cpu_14,org.apache.tika.mime,God Component,MANY_CLASSES,31
2867f73dbf08644d1113ba4c3e40ba72572cb36c,tika-cpu_14,org.apache.tika.example,God Component,MANY_CLASSES,43
084379cf509746126bfd630945edc16e0d96fcfa,tika-cpu_8,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
084379cf509746126bfd630945edc16e0d96fcfa,tika-cpu_8,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,45
084379cf509746126bfd630945edc16e0d96fcfa,tika-cpu_8,org.apache.tika.sax,God Component,MANY_CLASSES,45
084379cf509746126bfd630945edc16e0d96fcfa,tika-cpu_8,org.apache.tika.mime,God Component,MANY_CLASSES,31
084379cf509746126bfd630945edc16e0d96fcfa,tika-cpu_8,org.apache.tika.parser,God Component,MANY_CLASSES,36
084379cf509746126bfd630945edc16e0d96fcfa,tika-cpu_8,org.apache.tika.batch,God Component,MANY_CLASSES,31
084379cf509746126bfd630945edc16e0d96fcfa,tika-cpu_8,org.apache.tika.example,God Component,MANY_CLASSES,49
f2c263dd409f62c6c3520e48816c9fca9244e854,tika-cpu_14,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
f2c263dd409f62c6c3520e48816c9fca9244e854,tika-cpu_14,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
f2c263dd409f62c6c3520e48816c9fca9244e854,tika-cpu_14,org.apache.tika.sax,God Component,MANY_CLASSES,42
d56ccaad60526855680cf55289c28e4dd33ea0d8,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.server,God Component,MANY_CLASSES,40
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.batch,God Component,MANY_CLASSES,32
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,55
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.mime,God Component,MANY_CLASSES,34
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.detect,God Component,MANY_CLASSES,32
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.fork,God Component,MANY_CLASSES,32
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.metadata,God Component,MANY_CLASSES,36
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.parser,God Component,MANY_CLASSES,53
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.example,God Component,MANY_CLASSES,52
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,58
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,34
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.parser.microsoft.onenote,God Component,MANY_CLASSES,49
fc3736a44216cb142f7f4a0721e5caff5e42c6f8,tika-cpu_1,org.apache.tika.parser.microsoft.chm,God Component,MANY_CLASSES,32
89dc4d725fc4a1dd3406c462bb0e2b8575c5d34f,tika-cpu_1,org.apache.tika.parser.txt,God Component,MANY_CLASSES,71
89dc4d725fc4a1dd3406c462bb0e2b8575c5d34f,tika-cpu_1,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,31
89dc4d725fc4a1dd3406c462bb0e2b8575c5d34f,tika-cpu_1,org.apache.tika.sax,God Component,MANY_CLASSES,33
0236e017be19e614f34660b0db892ef00cb1a3c9,tika-cpu_20,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
8d7a5b792b32aa7524080480ae1fbfddb5d39a91,tika-cpu_21,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
8d7a5b792b32aa7524080480ae1fbfddb5d39a91,tika-cpu_21,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,31
8d7a5b792b32aa7524080480ae1fbfddb5d39a91,tika-cpu_21,org.apache.tika.sax,God Component,MANY_CLASSES,33
1b23ca5207fd1b32ce4a0d3a5367a820c5780e7b,tika-cpu_22,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
1b23ca5207fd1b32ce4a0d3a5367a820c5780e7b,tika-cpu_22,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
1b23ca5207fd1b32ce4a0d3a5367a820c5780e7b,tika-cpu_22,org.apache.tika.sax,God Component,MANY_CLASSES,43
1b23ca5207fd1b32ce4a0d3a5367a820c5780e7b,tika-cpu_22,org.apache.tika.mime,God Component,MANY_CLASSES,31
1b23ca5207fd1b32ce4a0d3a5367a820c5780e7b,tika-cpu_22,org.apache.tika.example,God Component,MANY_CLASSES,43
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.example,God Component,MANY_CLASSES,47
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.sax,God Component,MANY_CLASSES,54
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.server,God Component,MANY_CLASSES,38
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.batch,God Component,MANY_CLASSES,32
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.detect,God Component,MANY_CLASSES,32
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.parser,God Component,MANY_CLASSES,43
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.mime,God Component,MANY_CLASSES,32
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.metadata,God Component,MANY_CLASSES,33
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.fork,God Component,MANY_CLASSES,32
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,65
a0688825b15b8d3f1672236b0f1f6536c8a863c4,tika-cpu_12,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.example,God Component,MANY_CLASSES,47
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.sax,God Component,MANY_CLASSES,54
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.server,God Component,MANY_CLASSES,38
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.batch,God Component,MANY_CLASSES,32
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.detect,God Component,MANY_CLASSES,32
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.parser,God Component,MANY_CLASSES,43
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.mime,God Component,MANY_CLASSES,32
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.metadata,God Component,MANY_CLASSES,33
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.fork,God Component,MANY_CLASSES,32
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,65
dbd3ea1f8cba5528816cd7e72e4c07d4ec5ae8f4,tika-cpu_12,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,tika-cpu_22,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,tika-cpu_22,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,tika-cpu_22,org.apache.tika.sax,God Component,MANY_CLASSES,45
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,tika-cpu_22,org.apache.tika.mime,God Component,MANY_CLASSES,31
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,tika-cpu_22,org.apache.tika.detect,God Component,MANY_CLASSES,31
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,tika-cpu_22,org.apache.tika.parser,God Component,MANY_CLASSES,37
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,tika-cpu_22,org.apache.tika.batch,God Component,MANY_CLASSES,31
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,tika-cpu_22,org.apache.tika.metadata,God Component,MANY_CLASSES,34
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,tika-cpu_22,org.apache.tika.example,God Component,MANY_CLASSES,49
4ae3021f831680df9e890521bad3d62168b79f63,tika-cpu_11,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.example,God Component,MANY_CLASSES,49
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.sax,God Component,MANY_CLASSES,52
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.batch,God Component,MANY_CLASSES,31
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.detect,God Component,MANY_CLASSES,32
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.parser,God Component,MANY_CLASSES,39
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.mime,God Component,MANY_CLASSES,32
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.metadata,God Component,MANY_CLASSES,33
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,52
5244cde44e18f2e4565c2b0e29e8083575429084,tika-cpu_22,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
bc34c83cbc01e1ce0ab02bbd2e83a1f4e126ddd6,tika-cpu_23,org.apache.tika.parser.txt,God Component,MANY_CLASSES,74
bc34c83cbc01e1ce0ab02bbd2e83a1f4e126ddd6,tika-cpu_23,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,32
bc34c83cbc01e1ce0ab02bbd2e83a1f4e126ddd6,tika-cpu_23,org.apache.tika.sax,God Component,MANY_CLASSES,42
bc34c83cbc01e1ce0ab02bbd2e83a1f4e126ddd6,tika-cpu_23,org.apache.tika.parser,God Component,MANY_CLASSES,32
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.example,God Component,MANY_CLASSES,47
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.sax,God Component,MANY_CLASSES,54
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.server,God Component,MANY_CLASSES,38
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.batch,God Component,MANY_CLASSES,32
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.detect,God Component,MANY_CLASSES,32
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.parser,God Component,MANY_CLASSES,46
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.mime,God Component,MANY_CLASSES,32
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.metadata,God Component,MANY_CLASSES,33
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.fork,God Component,MANY_CLASSES,32
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,53
862f51af1d75f45ea25aecefa5aee024afc4358b,tika-cpu_8,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
1cd949ddda4ba8f7d2e95c4779cdf97c1f57c5bc,tika-cpu_18,org.apache.tika.parser.txt,God Component,MANY_CLASSES,62
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.example,God Component,MANY_CLASSES,49
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.sax,God Component,MANY_CLASSES,54
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.server,God Component,MANY_CLASSES,38
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.batch,God Component,MANY_CLASSES,32
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.detect,God Component,MANY_CLASSES,32
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.parser,God Component,MANY_CLASSES,47
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.mime,God Component,MANY_CLASSES,32
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.metadata,God Component,MANY_CLASSES,34
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.fork,God Component,MANY_CLASSES,32
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.parser.microsoft,God Component,MANY_CLASSES,53
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.parser.microsoft.ooxml,God Component,MANY_CLASSES,32
c61d0d397aca1ce7c70403b7178d7e64b1f4cc7b,tika-cpu_2,org.apache.tika.parser.microsoft.onenote,God Component,MANY_CLASSES,49
9ffe396ea8e935d63e65b515478d0709a00e1bd4,tika-cpu_21,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
e808d3fa0045894bc191c5eaec61c761aa21364e,tika-cpu_6,org.apache.tika.parser.txt,God Component,MANY_CLASSES,63
