commit,package,additions,deletions,LOC,change
b6d23c189e852fa2e41b441c18bfe3e66e3f67c4,org.apache.tika.parser,41,0,56624,41
6a1991896d05573ee998d1077671990553e2c0c2,org.apache.tika.parser,72,70,56626,2
9f09a558648bf2d8b17c611498e097db0513fb7d,org.apache.tika.parser,5,10,56621,-5
e2e10f9ac76bd0566a33dae71a666bb2f7746f24,org.apache.tika.parser,8,1,56628,7
eb05d04eb29c8ba783e509a438b10e2183b222c7,org.apache.tika.parser,2,1,56629,1
585ab9b93d5b197db67ac736c2ea0429547f91c3,org.apache.tika.parser,358,0,56987,358
7f486e693bb28448811245e71deeb3fb561332b2,org.apache.tika.parser,3,9,56981,-6
4aff4839aece41a739b93169cf7a475ecfc5c70c,org.apache.tika.parser,429,80,57330,349
8e4c3ff0a37fa7a64f5f675ffb7c0f7a8322cfc4,org.apache.tika.parser,10,2,57338,8
ff066dd5aeda0a54342be3dcacfc542479061e6e,org.apache.tika.parser,16,0,57354,16
46d5775cd42e8c6c378f2100c70aca18c3f37df4,org.apache.tika.parser,41,0,57395,41
c1a3ce0ee108d865beaa765bd169fa9b463135a2,org.apache.tika.parser,419,2,57812,417
e08d00654a77267686a112e0665c324ef041c033,org.apache.tika.parser,11,0,57823,11
09cc658a30ae194323f1e444be73d396544efc6b,org.apache.tika.parser,76,1,57898,75
89881ce207444a9d53f041bf9a14b5b7d623dca6,org.apache.tika.parser,15,7,57906,8
4a324ff94e148dd918538559fccb575bace80a9f,org.apache.tika.parser,2,1,57907,1
534347d0f095bd89409140db00927a532fb53213,org.apache.tika.parser,126,3,58030,123
6e4206215b5adad8f660b870de93c3d3c2ed7c6d,org.apache.tika.parser,2,1,58031,1
9024f12e0fbef206330b6317a537354fafbe9cd7,org.apache.tika.parser,32,0,58063,32
e780d56652d48dd0f50b4e62a58153e95f055022,org.apache.tika.parser,2646,1527,59182,1119
b64612dcdb021fbb8b3fbf31d70a02f1bb7736cb,org.apache.tika.parser,5,2,59185,3
fc4f13ddebf2b9519d75a3079adb307313e79259,org.apache.tika.parser,9,5,59189,4
e74f66375f20d914f8585597b6d9492586a0caa9,org.apache.tika.parser,884,0,60073,884
167966e46db0c2f79fc7b425bcec964590c29159,org.apache.tika.parser,9,5,60077,4
608fbf580addfe106f7ac392a067be23c455f07b,org.apache.tika.parser,95,20,60152,75
b47f162a595e3d776391fab24dcaa75de2892f1d,org.apache.tika.parser,1,1,60152,0
01869923533b330ec7728995e3ee5feceee1b90e,org.apache.tika.parser,9,6,60155,3
9e08a6bc0a2b2ffad12e4b6f90725b2201d0a69b,org.apache.tika.parser,35,1,60189,34
dcaeccbab69519811e0cdf349873ce2b51e6ca10,org.apache.tika.parser,54,44,60199,10
1a04f8056f0140a34641435f4aff21443efa7bbd,org.apache.tika.parser,3,2,60200,1
16290d86c3a976f7c323b0be6750ad07f4840018,org.apache.tika.parser,36,2,60234,34
c6eefbde650dd3be88103416b45ca5e92a336f92,org.apache.tika.parser,3,2,60235,1
6ad18f44cdfef5e80b343d9c06787b850fcfc9fd,org.apache.tika.parser,26,3,60258,23
aad23d9e848b8d8e9a5a7a1f4359ef4a2dbdba24,org.apache.tika.parser,164,0,60422,164
40f8ec95b1c1c2e1713d26e0780b3bd2f97c9bb1,org.apache.tika.parser,5,4,60423,1
3ca9214cfda576ffd7aba2b1216fd36733266837,org.apache.tika.parser,2,2,60423,0
fbd766e254a950e4a224408853658e983c0a4788,org.apache.tika.parser,0,1,60422,-1
a20c46cc71e7a83a5c5cb4256f5c6a753b901a90,org.apache.tika.parser,4,5,60421,-1
ea47b716e5a7a1a1637b1cef0dc439b140590711,org.apache.tika.parser,1048,18,61451,1030
7aeb95d6c7a6ac3611f2dd975baa73f566631061,org.apache.tika.parser,1029,582,61898,447
49ddf6e39615e8284a7c9e45e76a659725c0ad7a,org.apache.tika.parser,413,1,62310,412
18ab8f91f19b105270a107174afd64fe81d20f72,org.apache.tika.parser,127,68,62369,59
853750d47fa99afad0df6d4f4727a35c96675254,org.apache.tika.parser,55,6,62418,49
3e14505381eefa603adabe61171c0c19fc685b2f,org.apache.tika.parser,59,1,62476,58
99aa587d171207c0c557ce65397f767d6a42cdfd,org.apache.tika.parser,2,3,62475,-1
71726bc1faafcfd955a99c38e20784dd5de61f89,org.apache.tika.parser,9,0,62484,9
9b5dc7fae4456b12b75ec21d050b9439e6527c47,org.apache.tika.parser,76,9,62551,67
2184e2c2c2a0e507be6be4f9692e0fab5b38a476,org.apache.tika.parser,609,0,63160,609
0305cfb402f5d5e289533411d5737e1e832888ac,org.apache.tika.parser,2,1,63161,1
f3e9d82865f141ef990d3f2ddc93af9be52c829f,org.apache.tika.parser,11,6,63166,5
6b56ad12cd16e23de90205f47f5ef18ed36c333f,org.apache.tika.parser,212,0,63378,212
2a61205402c90fa49fbd4ee11c48cf7473aee07a,org.apache.tika.parser,25,24,63379,1
ecdc403578d2a2b8fb70f66b7df1ece96b5efa9c,org.apache.tika.parser,58,1,63436,57
338db905d4e203d4df4582d5511242eaa922af6b,org.apache.tika.parser,66,52,63450,14
2140858840af8f1c015f3570dc4ac8d2bb4405cf,org.apache.tika.parser,9,0,63459,9
03d38248f37cca988866484ea759224f865c7765,org.apache.tika.parser,13,48,63424,-35
01320372fdbfc5e4ff0cfe0fe85fab91b5b369e7,org.apache.tika.parser,115,9,63530,106
30b0f6674450f9aab4bacb5ab071ae96f4835c63,org.apache.tika.parser,118,112,63536,6
f8fe50a2239cc8875fe3df7de6215e40da48b587,org.apache.tika.parser,5,146,63395,-141
027625dd71fe9f5c33a546b7395aee744adb2ae0,org.apache.tika.parser,239,201,63433,38
31cf12d51539c1ec01c12d73f96e7eadfd2339f0,org.apache.tika.parser,20,13,63440,7
5101023503c892d4af49d33c85a13b99f85bc0b9,org.apache.tika.parser,7,1,63446,6
d6981ad81334eb20174004d7c0d96acd9f1d2f12,org.apache.tika.parser,98,0,63544,98
48b27d219f791ee14f1e0ffa18e4e80583f3df54,org.apache.tika.parser,347,4,63887,343
de84d71b145045792b8a3bd175634251623188dc,org.apache.tika.parser,13,13,63887,0
be8b433d2994af4e0d95de3bc5ab4fea99ee6bcd,org.apache.tika.parser,160,0,64047,160
0f3b0bdb5b78177e9f0fca88f889e7919823c177,org.apache.tika.parser,251,0,64298,251
e6c2839c0a77db90c52e7cf5c3841d09e8cce3b3,org.apache.tika.parser,2,2,64298,0
c1cea20efb5ed28cfd3fe889120d7ddbef9966a8,org.apache.tika.parser,21,38,64281,-17
b10f2506939a1c62648e2dd7b1094e42f840541a,org.apache.tika.parser,21,1,64301,20
37695d4723f687c57908eccd8d4e56fe90aab634,org.apache.tika.parser,70,2,64369,68
2c4670e534bcc3535601de8a069e7708961ae269,org.apache.tika.parser,19,20,64368,-1
b6d55ae345db933d69cc9a7d290e3f8ca567b5a9,org.apache.tika.parser,71,90,64349,-19
69d825005fccb94b7ee453fab002eb6e6c734dbc,org.apache.tika.parser,1,6,64344,-5
23a11eff3018977f031cce663bb412678f08ba89,org.apache.tika.parser,10,10,64344,0
bc6667c195bbef1a672fd635ff7e253143ba2ad8,org.apache.tika.parser,11,11,64344,0
6773d42de77230dff621a1010ed37f0505dfa302,org.apache.tika.parser,27,18,64353,9
fe559b80bcad1f107904ca7a89724a26ea2921a1,org.apache.tika.parser,2859,728,66484,2131
27e999df0e2c44f2ec988e23c5430d2b4dccd053,org.apache.tika.parser,3,2,66485,1
c2a8ac1eabf6bb2a2e25e0715fe3a7adef715816,org.apache.tika.parser,19,21,66483,-2
68092824850b8dacb69874aeb8275f8a62cc2526,org.apache.tika.parser,6,6,66483,0
1a46c590cb0e0fbaccd6f9793c307fa6458acd16,org.apache.tika.parser,6,3,66486,3
95b2cd127346486cece4cb1450f444fd9bd54337,org.apache.tika.parser,7,2,66491,5
b3c09b47d2c16056eed57ca79f85f6df568425bb,org.apache.tika.parser,2,2,66491,0
4fd3e6825e6794a9846bea7c73d46a389197b28f,org.apache.tika.parser,1,1,66491,0
1c6cff83626f994e32beae8dce6f17ddf29cc45c,org.apache.tika.parser,450,8,66933,442
6f16480f7b1c6b9677626f215f52505d4b61a31a,org.apache.tika.parser,3,3,66933,0
c0320f14194608d31b9ffaae9250f28c46017b75,org.apache.tika.parser,3,0,66936,3
8d29f7a625e932fe31d0611e894f4f1c485457c4,org.apache.tika.parser,450,8,67378,442
952fb54ed78a2fba07db4653cc674f5641211031,org.apache.tika.parser,74,8,67444,66
9e0a87e68a0a6b45a2f740a58b0db99d9eeecb4a,org.apache.tika.parser,764,12,68196,752
3deea1b7262f772e7b084a32b78f4005811f89a6,org.apache.tika.parser,4,2,68198,2
7dc5c671f892bac79d8fb2d55e9e94718ca31cbe,org.apache.tika.parser,105,2,68301,103
71cb9363c07839e68712edde4626d53aa928cc2a,org.apache.tika.parser,32,13,68320,19
e5398027328f25b9f968e0009d8a1164e1c894b9,org.apache.tika.parser,4,4,68320,0
8a68b5d474205cc91cbbb610d4a1c05af57f0610,org.apache.tika.parser,5,0,68325,5
5495ffcf35bb702d6cdb28b4fa3bdc7df34e55e9,org.apache.tika.parser,6,5,68326,1
f77eb2b5ab4e09208b77d3d860e6520151d20653,org.apache.tika.parser,1,203,68124,-202
a1d1a81d15b287b44041d590d8b124be06af0a19,org.apache.tika.parser,0,10,68114,-10
0096dd78c93840091537ed9324d24d2e9c5b9f28,org.apache.tika.parser,3,0,68117,3
52be42599bf406c9cc5ae16f539f2b57d4000af8,org.apache.tika.parser,35,16,68136,19
afb7e3643a61e9dc6c4921b12bc145b1be4e1402,org.apache.tika.parser,2019,58,70097,1961
bf072bb25d30ea74d5c699d1e4a0036fb109a2bd,org.apache.tika.parser,4,4,70097,0
5e4678ef6940f63e21b23aec2fd98bcb1b56d395,org.apache.tika.parser,4,7,70094,-3
bec2f9b7b8d787d4bbab4e33d55e9639d8f21039,org.apache.tika.parser,0,1,70093,-1
084379cf509746126bfd630945edc16e0d96fcfa,org.apache.tika.parser,0,1,70092,-1
d50a69361bd0196fb2595313cb47222f61701ba4,org.apache.tika.parser,2728,92,72728,2636
10507d0521a0f06c50f32aa6150228ef4ac773d4,org.apache.tika.parser,48,11,72765,37
3a5431e200056d85b458bea766fd185225771c97,org.apache.tika.parser,137,30,72872,107
ce07d8a10499fae015f07ca4fd4daf3473ca5193,org.apache.tika.parser,43,12,72903,31
308d26fb297c6248f98d777b7a94192fc0ecfce2,org.apache.tika.parser,3,1,72905,2
c33ac04618f97c06fe4508b5d41465b2c11ba1b9,org.apache.tika.parser,13,5,72913,8
0a4b0e80bad54e88c1f76cf8f37810757b1b34c9,org.apache.tika.parser,13,5,72921,8
9b497d1fef2fe183b2099f1a835113dade8a0227,org.apache.tika.parser,11,5,72927,6
5af482ef6341369d6ba30df87ca2c8be9f0d0c0f,org.apache.tika.parser,2,1,72928,1
bfd1d9139b33db44695fbcbc704159b88c7a7c40,org.apache.tika.parser,2,3,72927,-1
8e819c3caf3ff3b0492f600b4193d1b3ee74f51b,org.apache.tika.parser,6,0,72933,6
02425b290ce5ba2adbbc3951c7f04c8435692696,org.apache.tika.parser,197,57,73073,140
a6b8e0451c035fc8ac86dc99497868e4ea931d15,org.apache.tika.parser,0,1,73072,-1
7fbf0f304d8e20f7e26baadee1f85974b03dee8e,org.apache.tika.parser,157,17,73212,140
4dd6fd11035c09070689471975cc661aafa77333,org.apache.tika.parser,146,77,73281,69
b67373f22bb84d9e40019836817784faaff61ec8,org.apache.tika.parser,2,2,73281,0
011f33807e7e794c2c06154774ec167b818930f2,org.apache.tika.parser,1,0,73282,1
15a92302501d5ee6a319442c8109eafe37ec4595,org.apache.tika.parser,7,10,73279,-3
2df68c84b043f3158c0bdfa63d1a0c8d44d7e18a,org.apache.tika.parser,2,2,73279,0
aadccbf9719531ee1ddfff19c5e85c433d6930cc,org.apache.tika.parser,3,1,73281,2
7b45c7ceb0830cb33a04571da87dd86a817d4138,org.apache.tika.parser,16,1,73296,15
7dda921de92c5ded7b62f431247bb2d7e8f06d45,org.apache.tika.parser,109,4,73401,105
c17d1b8a6bef4409787aa2b58b96f691dfcf1170,org.apache.tika.parser,3,2,73402,1
47ba703d6e682147fa3e6abb9a9cc756c7fc2760,org.apache.tika.parser,120,222,73300,-102
91cdce43d22cd6726375a83c7842fa299035a258,org.apache.tika.parser,22,4,73318,18
1aff6380d46b9104835909c31e7f2f36f621eca0,org.apache.tika.parser,3,1,73320,2
98de2882842cecdf5d160c76c3b1f1e62c57d563,org.apache.tika.parser,1,1,73320,0
b97045aea303bac75bd3c937cde6b42c7a3b3c48,org.apache.tika.parser,2,2,73320,0
2df8567ffc688a29de1394a208e651961a8ab53a,org.apache.tika.parser,40,22,73338,18
361ffa40a5cee9f37d01f40c2074a18b04c4a6fb,org.apache.tika.parser,7,4,73341,3
0e0f30d9bb7352bf08c884f8646619ca215a6907,org.apache.tika.parser,232,43,73530,189
99b59243756d08124497686642d559f31d549543,org.apache.tika.parser,15,19,73526,-4
40401e51b8a135634f54c8c437dafc10378059be,org.apache.tika.parser,1,1,73526,0
85c345723f68ff67091e7a4a6d0c8f25ccf47fe6,org.apache.tika.parser,5,0,73531,5
8e12ebea4178048373c3c946eb159d6f68baa4e9,org.apache.tika.parser,1,1,73531,0
c83f87b2acc6a8fb69dc37991d43542367154c1a,org.apache.tika.parser,415,393,73553,22
87c2ef3191d0a86502dc249240022b3cc973aaa4,org.apache.tika.parser,1661,0,75214,1661
ae44b9e507dbb11b9b9f5c57cf342b47966ffb66,org.apache.tika.parser,68,3,75279,65
aa2407a6ba9826684df81af60c58b476e193a830,org.apache.tika.parser,1,0,75280,1
0de63a16686e88245f40bd2da65e8b0274889e4d,org.apache.tika.parser,3,3,75280,0
202f137b7bd29f75d95ea815a28df30ab4f144da,org.apache.tika.parser,69,64,75285,5
7a5b98319dadd8fcb2913ee9bc6f98787105db13,org.apache.tika.parser,1661,0,76946,1661
d011d708c21669759af86e855b61d98dae19492e,org.apache.tika.parser,220,79,77087,141
aa448a3b7e61f9a46efd1bf3f2ac72e6a3852d8f,org.apache.tika.parser,1730,64,78753,1666
84a37209e1c6e27491c9e828799919bc32f8787e,org.apache.tika.parser,71,31,78793,40
6dc442da50dbb22bbf2b73076d5080f32af03067,org.apache.tika.parser,660,305,79148,355
940e6f483ec87725870b3c9d62ed0b2ab9a5811e,org.apache.tika.parser,53,23,79178,30
e6cbaa03be9e362c6572f6cde351e777abd4c763,org.apache.tika.parser,78,11,79245,67
09632ef9abb697644ab606d56f56531d5cd81058,org.apache.tika.parser,7,3,79249,4
11fe4ba37fa295f284c1c4ba78b2e5ac836d0215,org.apache.tika.parser,30,19,79260,11
9fdf9a83324ead9b86e09318735852dc6e3f527c,org.apache.tika.parser,93,11,79342,82
86dbde4ec93d4dc962d99349d23f08c326e607a3,org.apache.tika.parser,4,14,79332,-10
66f6310eec8e8aade078f0ca32a07399008ef1b1,org.apache.tika.parser,5,8,79329,-3
d1b1ad3d916a413e8fec20b5f68d20fa9b2c4ab6,org.apache.tika.parser,2,2,79329,0
ba26f6ee01574702f5eaa56bf45aaf06e043d6df,org.apache.tika.parser,18,1,79346,17
8eb7d352f6b7a488bfdca172a0707cb514157a34,org.apache.tika.parser,88,39,79395,49
25aa2bec2278aa94b24f3d4abca6c076221308af,org.apache.tika.parser,20,9,79406,11
5c51534a5731dba0ed22bc04b7da9d95adfb6f50,org.apache.tika.parser,32,7,79431,25
8a04f207e8c4e2a87e61930e0e28be48ce99d20c,org.apache.tika.parser,131,56,79506,75
02eae6d5c03d2ed1b23273536c92ea6c40648579,org.apache.tika.parser,32,7,79531,25
9d97e16e594f27dc850de6cdf3831c7a61454d57,org.apache.tika.parser,6,1,79536,5
896c46a0c652de436da0e4f25bfa53a7d83ae02f,org.apache.tika.parser,10,5,79541,5
9477d03e10149a8ec6b5d6889e2fd2317d2ed5f5,org.apache.tika.parser,169,64,79646,105
4cc15e2a3f813dce8001c1eb4aae712b05c557d4,org.apache.tika.parser,19,24,79641,-5
847156ac0f5fa7d4cc06964198359cf594b66d50,org.apache.tika.parser,12,12,79641,0
e6c0082e41143a01f0bf646a8a8b6c06a85ca239,org.apache.tika.parser,1,1,79641,0
90bf4f6e4c645240b36ded6973eb64961312fc0a,org.apache.tika.parser,2,2,79641,0
7afcfc702e3097f652a0ea21c368f7632d2abf3e,org.apache.tika.parser,15,15,79641,0
fe94908c052dd70fb9f1c3e369a3547b335d8760,org.apache.tika.parser,8,0,79649,8
7555b136d9ba046e2007d1f305f707948fcbcbc3,org.apache.tika.parser,33,19,79663,14
b9befb4272cf8b2bda3b3ea25b0511bbabfdeded,org.apache.tika.parser,20,20,79663,0
3366bc606de640b9f25ce58ffb9ba847b4ddb6f9,org.apache.tika.parser,3,1,79665,2
166ebb2b58478b3d48db551051a3ff2b66435166,org.apache.tika.parser,10,0,79675,10
1c873399ee30af9912a7210e4ced8168f659db04,org.apache.tika.parser,1,2,79674,-1
e86f2d8749e45b04731b6ef1c3c490ae624ea501,org.apache.tika.parser,0,9,79665,-9
bce5c795fc6dd49b6ec7a3efbc77c6e977e4f683,org.apache.tika.parser,2,2,79665,0
10ca360c229d82997540a629183c75def21bd31d,org.apache.tika.parser,4,4,79665,0
6e4116b4fc6b39a5716f4193b1b236eb357fce50,org.apache.tika.parser,10,3,79672,7
e3a50ba30ad5ccee721401ceb20464cb327de17c,org.apache.tika.parser,6,1,79677,5
6697dcdbc1fed64aa31c90a284d310ad80b72f20,org.apache.tika.parser,8,6,79679,2
6d022be03b5423f6c036e1aa45e4ce02a9678462,org.apache.tika.parser,134,36,79777,98
e7a0c3eece98ac81b3813aeb429b24f16090201c,org.apache.tika.parser,45,21,79801,24
5e0f926c57649e1abfe56fb893266a501f390f1c,org.apache.tika.parser,0,2,79799,-2
efc67b8e558a88ab9bd2790b6a894101746167f2,org.apache.tika.parser,23,5,79817,18
3c3e8e17e3016c5d729743ef40db6b00c1c2591f,org.apache.tika.parser,39,5,79851,34
4f10801b1dc910805a8d78da0d98128a2915fc90,org.apache.tika.parser,48,49,79850,-1
2234f3312f3ddca02f2899138157e1f5fdef92ba,org.apache.tika.parser,245,1,80094,244
fecb19a98f278166870b2aef4c9a5bc82a1f1a2c,org.apache.tika.parser,4,0,80098,4
3bfe830e5985ec3e8543d398e190c741ecbd5e7f,org.apache.tika.parser,9,0,80107,9
b2f3eafc49221cd099f0ad9126cf90ad5535bdaf,org.apache.tika.parser,48,20,80135,28
abfc826959a099d6000365ccdec23925f041043f,org.apache.tika.parser,59,10,80184,49
65182ee39b4fcbea0ec4d96a651194b9751b6c9b,org.apache.tika.parser,36,0,80220,36
e9ff4c023ba3f0ad913ac32af04cddde25bb914c,org.apache.tika.parser,38,7,80251,31
1725007a9ef7c8ae2111ee5e1433d4b908db7bba,org.apache.tika.parser,1,17,80235,-16
679e460368ef21aa23fabda61f53673c32ed6ed7,org.apache.tika.parser,38,7,80266,31
22f6ccfe09c89c59510a710b2b3560c92a53f334,org.apache.tika.parser,20,5,80281,15
7894819f44ff93c5fc115649d6befb196699f49a,org.apache.tika.parser,2,4,80279,-2
a9145d85afb6db5f99df70d6634caf9315ce7346,org.apache.tika.parser,10,4,80285,6
e8ee4ce7fbdc4fd8d0a496731f2b0a481687b72f,org.apache.tika.parser,64,83,80266,-19
6ff825c684236a6e1c8a4f77cbcd2d7fb953870e,org.apache.tika.parser,30,44,80252,-14
f55b87fc5cb91a9e9ee067e3c1c68dff691d48a5,org.apache.tika.parser,34,4,80282,30
c4660b4f7debf7870742ba4e1da296c20dca1292,org.apache.tika.parser,2,1,80283,1
58e18463c050574198944c909a97eeccd8fb48d7,org.apache.tika.parser,1,1,80283,0
0d8f030f02830a39e004fbfbd6989128ec2047d7,org.apache.tika.parser,94,127,80250,-33
f777f21b47c8d122e6b7a0819b44977f1d571c59,org.apache.tika.parser,165,0,80415,165
236db96393d94756dbc2e3f40b318f8f93b95dff,org.apache.tika.parser,128,116,80427,12
0c0bd4bec2312355d2bc48426f8ec94306d0e4a0,org.apache.tika.parser,24,10,80441,14
cb8f8f5e7ea2b4e13853e6dfc2165127521d9c64,org.apache.tika.parser,1,1,80441,0
c7f27b561ac1a44a35d3f7fd7881daf5dae8b835,org.apache.tika.parser,153,109,80485,44
1fc82e84cc27f60cc64c7844e36bdab2d3c85e7c,org.apache.tika.parser,2,1,80486,1
900e4cfff9c5036bceba6a2f6cda1a9c942d3fa7,org.apache.tika.parser,5,4,80487,1
0341a5d25dececf799746d6906963496a5256f11,org.apache.tika.parser,1,1,80487,0
b9f496c68b27e64f1eddca212db88e3444051cc5,org.apache.tika.parser,1,1,80487,0
f8c51bab139f0b7c8d9ea070ae40c87bbaf87689,org.apache.tika.parser,0,1,80486,-1
d199692b650edaaf743ca6cfc5c34954baf8831d,org.apache.tika.parser,0,9,80477,-9
0eedec8c62cf5e6ddee4f14ca4b4fa59d2930be5,org.apache.tika.parser,44,44,80477,0
03035d67156e3f2632e4ceef9158eae675f01734,org.apache.tika.parser,521,0,80998,521
09cb2df973f20e3a877ca1309b67384264650be0,org.apache.tika.parser,27,20,81005,7
f92809ac19d5bef903ef1ac393092e6a13884fc0,org.apache.tika.parser,1,1,81005,0
be773cacaf3c344c11fff9b85ebaf1d0dc8b5174,org.apache.tika.parser,3,3,81005,0
75a2ae12d170fc99b4bf9ab266c6169859c23dda,org.apache.tika.parser,3,2,81006,1
cc3496717e62f216139ef1b6ce7e6c5afa1246e4,org.apache.tika.parser,315,283,81038,32
653abaabbb7e78a51d15ef0b80f6e1a5c9f9cd85,org.apache.tika.parser,1,1,81038,0
7b2b27a1fd24a5d89b4f88f24a66c5797c8419af,org.apache.tika.parser,8,22,81024,-14
8ebe758277df372c14c5549d48535a6e9d5925dd,org.apache.tika.parser,8,22,81010,-14
8c9e02e76c17c9264b75eef04aabc6c7e4cc3642,org.apache.tika.parser,68,61,81017,7
0fb1458b7c14733785f03e23fa5c445bb3d5a2a5,org.apache.tika.parser,33,30,81020,3
6c903f25aa6508d06fc6f0044ac996ff9e9d9bf4,org.apache.tika.parser,427,2,81445,425
1efe2e9fc1abaaf14738d3c1cfe1a23fd6c58dca,org.apache.tika.parser,2,2,81445,0
3aab15f8f277614e3c5783c4862e25d63b737425,org.apache.tika.parser,59,6,81498,53
6205742a935ddd73093aa10a6601c14a259998a0,org.apache.tika.parser,374,272,81600,102
dbdead5c1ab375cc615a1db3254be0aac47e209b,org.apache.tika.parser,59,6,81653,53
1fa7fc46844d1a759abea0a94265cc4656ed880e,org.apache.tika.parser,0,9,81644,-9
84fb6fe419a921d12d3151a5705fdfac281c629f,org.apache.tika.parser,5,4,81645,1
a405fc40c6fd348b4d5cdcf77ec8143d261ab923,org.apache.tika.parser,206,0,81851,206
f1caef1cbf4093781121a85a6b3c5e7f58b15027,org.apache.tika.parser,16,0,81867,16
ae06bae9c81a83d1ad13db76e70625ba1c09dafa,org.apache.tika.parser,1,1,81867,0
db8c81410b8468e1a524ed2dbb28abc7154fb11d,org.apache.tika.parser,32,34,81865,-2
09698c67951c2bfe5dc0e0405ee9a718188a8533,org.apache.tika.parser,2,2,81865,0
d6b3ca4f74584b1912f9a6945ecd46d8fa14b303,org.apache.tika.parser,37,38,81864,-1
70343df578fa849562b9d38b9852ecb3b83baa0c,org.apache.tika.parser,4,2,81866,2
a970303966072be65a65ddf2809b47fdd0db27b6,org.apache.tika.parser,1,1,81866,0
0f1034aef7c7b3f76eea7242052f5f89ddf94dbd,org.apache.tika.parser,10,5,81871,5
75eea6e5502f4f5a2edf5ab459b4c369d33f66e5,org.apache.tika.parser,620,17,82474,603
9e89b442bd2b211c328eb563e42ed902f9e0ae6e,org.apache.tika.parser,83,8,82549,75
37d0f058c9a633a61346d9c04b22e4aa558fa634,org.apache.tika.parser,10,5,82554,5
a31ed0d995e16d67f510d0ffdaa1d890e1df2da1,org.apache.tika.parser,25,12,82567,13
77d57457b31ca0f3faa80fc293cd092dda7c9c40,org.apache.tika.parser,4,2,82569,2
834920e769e674b0af8024fdb6067ee12651d196,org.apache.tika.parser,1,2,82568,-1
dd515914e5b2986247834307eb7c922c3c2c50a9,org.apache.tika.parser,371,271,82668,100
4321f773b533bb920a21370a1334eff062d54c56,org.apache.tika.parser,4,4,82668,0
87a1b4ab0c2e0fe09c667ddcbce080d71085e787,org.apache.tika.parser,7,1,82674,6
e568bbcfaccdc56c8d917e47e4f6adcbdd46ccc2,org.apache.tika.parser,521,0,83195,521
a194bc4ba2b771807e93e664245f24e3573a15df,org.apache.tika.parser,706,18,83883,688
11ad0fd294fd4b673ecbed451c2057eae42a9f27,org.apache.tika.parser,12,0,83895,12
9b5662d855af296c287b42cc292dd1143c51ee85,org.apache.tika.parser,5,7,83893,-2
10529eba2bda73c577bedba3c053a01953911922,org.apache.tika.parser,1,1,83893,0
7c431b33bc40804cfb4591c890e442672071e39b,org.apache.tika.parser,58,0,83951,58
92a90c7f28ad0922313ed92bb276a56d314a7df9,org.apache.tika.parser,2,2,83951,0
91d18a65d862fb13cb25f9d062470f17b4d6bc82,org.apache.tika.parser,58,0,84009,58
d77fb59a54b40d1f850a89053bebd87409b2b05c,org.apache.tika.parser,718,18,84709,700
bbd4647a2d262d84edee2cc883d38e5249b47693,org.apache.tika.parser,7,4,84712,3
0cb3a19c80290aa6a5296b96b08988c01e63562c,org.apache.tika.parser,3,9,84706,-6
6a32d49c40f247bed089a6663e42255da8a9151c,org.apache.tika.parser,3,3,84706,0
ba009028c9fe54170b0917466df6d540942c5456,org.apache.tika.parser,1,1,84706,0
932a4a879c7221f212d173587c647c78f5858c52,org.apache.tika.parser,12,3,84715,9
434736be63373e8caa85fd8c9bd117e6edbec555,org.apache.tika.parser,23,5,84733,18
58a116c2123d9c01ba054969121244364059c0d2,org.apache.tika.parser,1,1,84733,0
310fa5413d50642c94647e86679c836a0f30c5ac,org.apache.tika.parser,24,9,84748,15
e141640891cd7adcfc1848b351c0db7eab00a2d2,org.apache.tika.parser,42,40,84750,2
49bb4691393c016d8d65e6b11febca9e56feedef,org.apache.tika.parser,520,3,85267,517
27f7b24b3ee2b8cc6974785c79a148c23c25b707,org.apache.tika.parser,18,21,85264,-3
04f150da6f51a53d5d64413b807aac99343f821a,org.apache.tika.parser,4,5,85263,-1
3462c9d2a4930ccb5efd8c78fc6a6bfa66093219,org.apache.tika.parser,1,1,85263,0
b0a4b95aebb215be4a8d4ac4ea55f5295bd2d076,org.apache.tika.parser,520,3,85780,517
197b9abb091bfc142bc4aa9df70182ae64d2d4f0,org.apache.tika.parser,2,1,85781,1
0ee2fe624e525ccbe544f4cf5cb49b5406147ca6,org.apache.tika.parser,1,0,85782,1
5df8780e938754f28d3e1280883993c6f234df74,org.apache.tika.parser,6,1,85787,5
