Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
tika,org.apache.tika.mime,TestMimeTypes,testDigiliteFDF,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testXDP,3,1,0
tika,org.apache.tika.mime,TestMimeTypes,testXFDF,3,1,0
tika,org.apache.tika.mime,TestMimeTypes,testHFATypes,3,1,0
tika,org.apache.tika.mime,TestMimeTypes,testStarOfficeDetection,10,1,0
tika,org.apache.tika.mime,TestMimeTypes,testOldWorksWordProcessorDetection,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testOldExcel,11,1,0
tika,org.apache.tika.mime,TestMimeTypes,testOoxmlDetection,14,1,0
tika,org.apache.tika.mime,TestMimeTypes,testVisioDetection,23,1,0
tika,org.apache.tika.mime,TestMimeTypes,testIWorkDetection,9,1,0
tika,org.apache.tika.mime,TestMimeTypes,testArchiveDetection,18,1,0
tika,org.apache.tika.mime,TestMimeTypes,testFeedsDetection,11,1,0
tika,org.apache.tika.mime,TestMimeTypes,testFitsDetection,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testHeifDetection,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testAVIFDetection,5,1,0
tika,org.apache.tika.mime,TestMimeTypes,testJpegDetection,15,1,0
tika,org.apache.tika.mime,TestMimeTypes,testBpgDetection,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testIcnsDetection,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testTiffDetection,7,1,0
tika,org.apache.tika.mime,TestMimeTypes,testGifDetection,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testPngDetection,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testWEBPDetection,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testBmpDetection,9,1,0
tika,org.apache.tika.mime,TestMimeTypes,testPnmDetection,16,1,0
tika,org.apache.tika.mime,TestMimeTypes,testPictDetection,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testPcxDetection,8,1,0
tika,org.apache.tika.mime,TestMimeTypes,testCgmDetection,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testRdfXmlDetection,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testSvgDetection,10,1,0
tika,org.apache.tika.mime,TestMimeTypes,testPdfDetection,8,1,0
tika,org.apache.tika.mime,TestMimeTypes,testSwfDetection,7,1,0
tika,org.apache.tika.mime,TestMimeTypes,testAutoCADDetection,9,1,0
tika,org.apache.tika.mime,TestMimeTypes,testprtDetection,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testTextBasedFormatsDetection,19,1,0
tika,org.apache.tika.mime,TestMimeTypes,testJavaDetection,3,1,0
tika,org.apache.tika.mime,TestMimeTypes,testXmlAndHtmlDetection,8,1,0
tika,org.apache.tika.mime,TestMimeTypes,testWmfDetection,12,1,0
tika,org.apache.tika.mime,TestMimeTypes,testPsDetection,7,1,0
tika,org.apache.tika.mime,TestMimeTypes,testMicrosoftMultiMediaDetection,9,1,0
tika,org.apache.tika.mime,TestMimeTypes,testDITADetection,14,1,0
tika,org.apache.tika.mime,TestMimeTypes,testJavaRegex,14,1,0
tika,org.apache.tika.mime,TestMimeTypes,testRawDetection,33,1,0
tika,org.apache.tika.mime,TestMimeTypes,testFontDetection,10,1,0
tika,org.apache.tika.mime,TestMimeTypes,testMimeDeterminationForTestDocuments,16,1,0
tika,org.apache.tika.mime,TestMimeTypes,test7ZipDetection,5,1,0
tika,org.apache.tika.mime,TestMimeTypes,testWebArchiveDetection,5,1,0
tika,org.apache.tika.mime,TestMimeTypes,testKMLZDetection,8,1,0
tika,org.apache.tika.mime,TestMimeTypes,testCreativeSuite,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testAMR,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testEmail,11,1,0
tika,org.apache.tika.mime,TestMimeTypes,testMessageNews,3,1,0
tika,org.apache.tika.mime,TestMimeTypes,testAxCrypt,3,1,0
tika,org.apache.tika.mime,TestMimeTypes,testWindowsEXE,9,1,0
tika,org.apache.tika.mime,TestMimeTypes,testMatroskaDetection,9,1,0
tika,org.apache.tika.mime,TestMimeTypes,testWebMDetection,7,1,0
tika,org.apache.tika.mime,TestMimeTypes,testGetMimeType_byteArray,8,1,0
tika,org.apache.tika.mime,TestMimeTypes,testBerkeleyDB,10,1,0
tika,org.apache.tika.mime,TestMimeTypes,testCBOR,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testZLIB,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testTextFormats,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testCodeFormats,18,1,0
tika,org.apache.tika.mime,TestMimeTypes,testWebVTT,8,1,0
tika,org.apache.tika.mime,TestMimeTypes,testMIF,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testPKCSSignatures,10,1,0
tika,org.apache.tika.mime,TestMimeTypes,testCertificatesKeys,14,1,0
tika,org.apache.tika.mime,TestMimeTypes,testVandICalendars,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testASX,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testMSOwner,3,1,0
tika,org.apache.tika.mime,TestMimeTypes,testDJVU,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testEndNoteImport,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testStataDTA,5,1,0
tika,org.apache.tika.mime,TestMimeTypes,testOneNote,7,1,0
tika,org.apache.tika.mime,TestMimeTypes,testMSWriteFile,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testSASProgramming,10,1,0
tika,org.apache.tika.mime,TestMimeTypes,testDolbyDigitalAC3,6,1,0
tika,org.apache.tika.mime,TestMimeTypes,testNLS,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,testHPROF,4,1,0
tika,org.apache.tika.mime,TestMimeTypes,assertText,3,1,1
tika,org.apache.tika.mime,TestMimeTypes,assertNotText,3,1,1
tika,org.apache.tika.mime,TestMimeTypes,assertMagic,5,1,2
tika,org.apache.tika.mime,TestMimeTypes,assertType,8,1,2
tika,org.apache.tika.mime,TestMimeTypes,assertTypeByName,5,1,2
tika,org.apache.tika.mime,TestMimeTypes,assertTypeByData,7,1,2
tika,org.apache.tika.mime,TestMimeTypes,assertTypeByData,6,1,2
tika,org.apache.tika.mime,TestMimeTypes,assertTypeDetection,3,1,2
tika,org.apache.tika.mime,TestMimeTypes,assertTypeDetection,5,1,4
tika,org.apache.tika.mime,TestMimeTypes,assertTypeByNameAndData,3,1,2
tika,org.apache.tika.mime,TestMimeTypes,getTypeByNameAndData,8,1,1
tika,org.apache.tika.mime,TestMimeTypesExtended,setUp,4,1,0
tika,org.apache.tika.mime,TestMimeTypesExtended,testNetCDF,3,1,0
tika,org.apache.tika.mime,TestMimeTypesExtended,assertTypeByData,7,1,2
tika,org.apache.tika.metadata,TestMetadata,testAdd,29,1,0
tika,org.apache.tika.metadata,TestMetadata,testSet,20,1,0
tika,org.apache.tika.metadata,TestMetadata,testSetProperties,22,1,0
tika,org.apache.tika.metadata,TestMetadata,testGet,8,1,0
tika,org.apache.tika.metadata,TestMetadata,testIsMultiValued,8,1,0
tika,org.apache.tika.metadata,TestMetadata,testNames,13,1,0
tika,org.apache.tika.metadata,TestMetadata,testRemove,19,1,0
tika,org.apache.tika.metadata,TestMetadata,testObject,23,1,0
tika,org.apache.tika.metadata,TestMetadata,testGetSetInt,27,1,0
tika,org.apache.tika.metadata,TestMetadata,testGetSetDate,47,1,0
tika,org.apache.tika.metadata,TestMetadata,testGetSetDateUnspecifiedTimezone,7,1,0
tika,org.apache.tika.metadata,TestMetadata,testCompositeProperty,9,1,0
tika,org.apache.tika.metadata,TestMetadata,testMultithreadedDates,16,4,0
tika,org.apache.tika.metadata,TestMetadata,call,13,2,0
tika,org.apache.tika.metadata,TestMetadata,testEquals,11,1,0
tika,org.apache.tika.metadata,TestMetadata,testNotEquals,11,1,0
tika,org.apache.tika.metadata,TestMetadata,testEqualAndHashCode,12,1,0
tika,org.apache.tika.metadata,TestMetadata,testToStringWithManyEntries,7,1,0
tika,org.apache.tika.metadata,TestMetadata,testToStringWithSingleEntry,5,1,0
tika,org.apache.tika.metadata,MetadataDateAdder,call,13,2,0
tika,org.apache.tika.metadata,Property,Property,23,3,7
tika,org.apache.tika.metadata,Property,Property,3,1,5
tika,org.apache.tika.metadata,Property,Property,3,1,4
tika,org.apache.tika.metadata,Property,Property,3,1,3
tika,org.apache.tika.metadata,Property,Property,3,1,4
tika,org.apache.tika.metadata,Property,getName,3,1,0
tika,org.apache.tika.metadata,Property,isInternal,3,1,0
tika,org.apache.tika.metadata,Property,isExternal,3,1,0
tika,org.apache.tika.metadata,Property,isMultiValuePermitted,9,3,0
tika,org.apache.tika.metadata,Property,getPropertyType,8,2,1
tika,org.apache.tika.metadata,Property,get,3,1,1
tika,org.apache.tika.metadata,Property,getPropertyType,3,1,0
tika,org.apache.tika.metadata,Property,getValueType,3,1,0
tika,org.apache.tika.metadata,Property,getChoices,3,1,0
tika,org.apache.tika.metadata,Property,getPrimaryProperty,3,1,0
tika,org.apache.tika.metadata,Property,getSecondaryExtractProperties,3,1,0
tika,org.apache.tika.metadata,Property,getProperties,12,3,1
tika,org.apache.tika.metadata,Property,internalBoolean,3,1,1
tika,org.apache.tika.metadata,Property,internalClosedChoise,3,1,2
tika,org.apache.tika.metadata,Property,internalDate,3,1,1
tika,org.apache.tika.metadata,Property,internalInteger,3,1,1
tika,org.apache.tika.metadata,Property,internalIntegerSequence,3,1,1
tika,org.apache.tika.metadata,Property,internalRational,3,1,1
tika,org.apache.tika.metadata,Property,internalOpenChoise,3,1,2
tika,org.apache.tika.metadata,Property,internalReal,3,1,1
tika,org.apache.tika.metadata,Property,internalText,3,1,1
tika,org.apache.tika.metadata,Property,internalTextBag,3,1,1
tika,org.apache.tika.metadata,Property,internalURI,3,1,1
tika,org.apache.tika.metadata,Property,externalClosedChoise,3,1,2
tika,org.apache.tika.metadata,Property,externalOpenChoise,3,1,2
tika,org.apache.tika.metadata,Property,externalDate,3,1,1
tika,org.apache.tika.metadata,Property,externalReal,3,1,1
tika,org.apache.tika.metadata,Property,externalInteger,3,1,1
tika,org.apache.tika.metadata,Property,externalBoolean,3,1,1
tika,org.apache.tika.metadata,Property,externalText,3,1,1
tika,org.apache.tika.metadata,Property,externalTextBag,3,1,1
tika,org.apache.tika.metadata,Property,composite,20,7,2
tika,org.apache.tika.metadata,Property,compareTo,3,1,1
tika,org.apache.tika.metadata,Property,equals,3,1,1
tika,org.apache.tika.metadata,Property,hashCode,3,1,0
tika,org.apache.tika.metadata,MachineMetadata,getName,3,1,0
tika,org.apache.tika.metadata,MachineMetadata,isMSB,3,1,0
tika,org.apache.tika.metadata,MachineMetadata,getMSB,8,2,0
tika,org.apache.tika.metadata,MachineMetadata,Endian,4,1,2
tika,org.apache.tika.metadata,Endian,getName,3,1,0
tika,org.apache.tika.metadata,Endian,isMSB,3,1,0
tika,org.apache.tika.metadata,Endian,getMSB,8,2,0
tika,org.apache.tika.metadata,Endian,Endian,4,1,2
tika,org.apache.tika.metadata,PropertyTypeException,PropertyTypeException,3,1,1
tika,org.apache.tika.metadata,PropertyTypeException,PropertyTypeException,3,1,2
tika,org.apache.tika.metadata,PropertyTypeException,PropertyTypeException,3,1,2
tika,org.apache.tika.metadata,PropertyTypeException,PropertyTypeException,3,1,1
tika,org.apache.tika.metadata,Metadata,createDateFormat,7,2,2
tika,org.apache.tika.metadata,Metadata,parseDate,3,1,1
tika,org.apache.tika.metadata,Metadata,Metadata,3,1,0
tika,org.apache.tika.metadata,Metadata,isMultiValued,3,1,1
tika,org.apache.tika.metadata,Metadata,isMultiValued,3,1,1
tika,org.apache.tika.metadata,Metadata,names,3,1,0
tika,org.apache.tika.metadata,Metadata,get,9,2,1
tika,org.apache.tika.metadata,Metadata,get,3,1,1
tika,org.apache.tika.metadata,Metadata,getInt,18,4,1
tika,org.apache.tika.metadata,Metadata,getDate,15,4,1
tika,org.apache.tika.metadata,Metadata,getValues,3,1,1
tika,org.apache.tika.metadata,Metadata,getValues,3,1,1
tika,org.apache.tika.metadata,Metadata,_getValues,7,2,1
tika,org.apache.tika.metadata,Metadata,appendedValues,6,1,2
tika,org.apache.tika.metadata,Metadata,add,9,2,2
tika,org.apache.tika.metadata,Metadata,add,27,7,2
tika,org.apache.tika.metadata,Metadata,setAll,7,2,1
tika,org.apache.tika.metadata,Metadata,set,8,2,2
tika,org.apache.tika.metadata,Metadata,set,16,5,2
tika,org.apache.tika.metadata,Metadata,set,16,5,2
tika,org.apache.tika.metadata,Metadata,set,9,3,2
tika,org.apache.tika.metadata,Metadata,add,9,3,2
tika,org.apache.tika.metadata,Metadata,getIntValues,14,4,1
tika,org.apache.tika.metadata,Metadata,set,9,3,2
tika,org.apache.tika.metadata,Metadata,set,13,4,2
tika,org.apache.tika.metadata,Metadata,set,13,4,2
tika,org.apache.tika.metadata,Metadata,remove,3,1,1
tika,org.apache.tika.metadata,Metadata,size,3,1,0
tika,org.apache.tika.metadata,Metadata,hashCode,7,2,0
tika,org.apache.tika.metadata,Metadata,getMetadataEntryHashCode,3,1,1
tika,org.apache.tika.metadata,Metadata,equals,29,7,1
tika,org.apache.tika.metadata,Metadata,toString,14,4,0
tika,org.apache.tika.metadata,XMPDM,convert,21,7,1
tika,org.apache.tika.metadata,XMPDM,convertAndSet,11,4,2
tika,org.apache.tika.metadata,ChannelTypePropertyConverter,convert,21,7,1
tika,org.apache.tika.metadata,ChannelTypePropertyConverter,convertAndSet,11,4,2
tika,org.apache.tika.metadata.filter,MockUpperCaseFilter,filter,9,3,1
tika,org.apache.tika.metadata.filter,TestMetadataFilter,testDefault,10,1,0
tika,org.apache.tika.metadata.filter,TestMetadataFilter,testIncludeFilter,10,1,0
tika,org.apache.tika.metadata.filter,TestMetadataFilter,testExcludeFilter,10,1,0
tika,org.apache.tika.metadata.filter,TestMetadataFilter,testConfigIncludeFilter,11,1,0
tika,org.apache.tika.metadata.filter,TestMetadataFilter,testConfigExcludeFilter,10,1,0
tika,org.apache.tika.metadata.filter,TestMetadataFilter,testConfigIncludeAndUCFilter,14,1,0
tika,org.apache.tika.metadata.filter,TestMetadataFilter,testMimeClearingFilter,13,1,0
tika,org.apache.tika.metadata.filter,TestMetadataFilter,testMimeClearingFilterConfig,15,1,0
tika,org.apache.tika.metadata.filter,TestMetadataFilter,set,3,1,1
tika,org.apache.tika.metadata.filter,IncludeFieldMetadataFilter,IncludeFieldMetadataFilter,3,1,0
tika,org.apache.tika.metadata.filter,IncludeFieldMetadataFilter,IncludeFieldMetadataFilter,3,1,1
tika,org.apache.tika.metadata.filter,IncludeFieldMetadataFilter,setInclude,3,1,1
tika,org.apache.tika.metadata.filter,IncludeFieldMetadataFilter,filter,7,3,1
tika,org.apache.tika.metadata.filter,MetadataFilter,filter,0,1,1
tika,org.apache.tika.metadata.filter,CompositeMetadataFilter,CompositeMetadataFilter,3,1,1
tika,org.apache.tika.metadata.filter,CompositeMetadataFilter,filter,5,2,1
tika,org.apache.tika.metadata.filter,ExcludeFieldMetadataFilter,ExcludeFieldMetadataFilter,3,1,0
tika,org.apache.tika.metadata.filter,ExcludeFieldMetadataFilter,ExcludeFieldMetadataFilter,3,1,1
tika,org.apache.tika.metadata.filter,ExcludeFieldMetadataFilter,filter,5,2,1
tika,org.apache.tika.metadata.filter,ExcludeFieldMetadataFilter,setExclude,3,1,1
tika,org.apache.tika.metadata.filter,DefaultMetadataFilter,getDefaultFilters,5,1,1
tika,org.apache.tika.metadata.filter,DefaultMetadataFilter,DefaultMetadataFilter,3,1,1
tika,org.apache.tika.metadata.filter,DefaultMetadataFilter,DefaultMetadataFilter,3,1,1
tika,org.apache.tika.metadata.filter,DefaultMetadataFilter,DefaultMetadataFilter,3,1,0
tika,org.apache.tika.metadata.filter,NoOpFilter,filter,2,1,1
tika,org.apache.tika.metadata.filter,ClearByMimeMetadataFilter,ClearByMimeMetadataFilter,3,1,0
tika,org.apache.tika.metadata.filter,ClearByMimeMetadataFilter,ClearByMimeMetadataFilter,3,1,1
tika,org.apache.tika.metadata.filter,ClearByMimeMetadataFilter,filter,15,5,1
tika,org.apache.tika.metadata.filter,ClearByMimeMetadataFilter,setMimes,3,1,1
tika,org.apache.tika.embedder,Embedder,getSupportedEmbedTypes,0,1,1
tika,org.apache.tika.embedder,Embedder,embed,0,1,4
tika,org.apache.tika.embedder,ExternalEmbedder,getSupportedEmbedTypes,3,1,1
tika,org.apache.tika.embedder,ExternalEmbedder,getSupportedEmbedTypes,3,1,0
tika,org.apache.tika.embedder,ExternalEmbedder,setSupportedEmbedTypes,3,1,1
tika,org.apache.tika.embedder,ExternalEmbedder,getCommand,3,1,0
tika,org.apache.tika.embedder,ExternalEmbedder,setCommand,3,1,1
tika,org.apache.tika.embedder,ExternalEmbedder,getCommandAssignmentOperator,3,1,0
tika,org.apache.tika.embedder,ExternalEmbedder,setCommandAssignmentOperator,3,1,1
tika,org.apache.tika.embedder,ExternalEmbedder,getCommandAssignmentDelimeter,3,1,0
tika,org.apache.tika.embedder,ExternalEmbedder,setCommandAssignmentDelimeter,3,1,1
tika,org.apache.tika.embedder,ExternalEmbedder,getCommandAppendOperator,3,1,0
tika,org.apache.tika.embedder,ExternalEmbedder,setCommandAppendOperator,3,1,1
tika,org.apache.tika.embedder,ExternalEmbedder,isQuoteAssignmentValues,3,1,0
tika,org.apache.tika.embedder,ExternalEmbedder,setQuoteAssignmentValues,3,1,1
tika,org.apache.tika.embedder,ExternalEmbedder,getMetadataCommandArguments,3,1,0
tika,org.apache.tika.embedder,ExternalEmbedder,setMetadataCommandArguments,3,1,1
tika,org.apache.tika.embedder,ExternalEmbedder,getCommandMetadataSegments,34,11,1
tika,org.apache.tika.embedder,ExternalEmbedder,serializeMetadata,6,2,1
tika,org.apache.tika.embedder,ExternalEmbedder,embed,107,19,4
tika,org.apache.tika.embedder,ExternalEmbedder,multiThreadedStreamCopy,13,1,2
tika,org.apache.tika.embedder,ExternalEmbedder,run,8,1,0
tika,org.apache.tika.embedder,ExternalEmbedder,sendInputStreamToStdIn,3,1,2
tika,org.apache.tika.embedder,ExternalEmbedder,sendStdOutToOutputStream,8,1,2
tika,org.apache.tika.embedder,ExternalEmbedder,sendStdErrToOutputStream,3,1,2
tika,org.apache.tika.embedder,ExternalEmbedder,check,3,1,2
tika,org.apache.tika.embedder,ExternalEmbedder,check,25,5,2
tika,org.apache.tika.extractor,ParsingEmbeddedDocumentExtractor,ParsingEmbeddedDocumentExtractor,3,1,1
tika,org.apache.tika.extractor,ParsingEmbeddedDocumentExtractor,shouldParseEmbedded,14,4,1
tika,org.apache.tika.extractor,ParsingEmbeddedDocumentExtractor,parseEmbedded,34,6,4
tika,org.apache.tika.extractor,ContainerExtractor,isSupported,0,1,1
tika,org.apache.tika.extractor,ContainerExtractor,extract,0,1,3
tika,org.apache.tika.extractor,EmbeddedResourceHandler,handle,0,1,3
tika,org.apache.tika.extractor,ParserContainerExtractor,ParserContainerExtractor,3,1,0
tika,org.apache.tika.extractor,ParserContainerExtractor,ParserContainerExtractor,3,1,1
tika,org.apache.tika.extractor,ParserContainerExtractor,ParserContainerExtractor,4,1,2
tika,org.apache.tika.extractor,ParserContainerExtractor,isSupported,4,1,1
tika,org.apache.tika.extractor,ParserContainerExtractor,extract,10,1,3
tika,org.apache.tika.extractor,ParserContainerExtractor,RecursiveParser,4,1,2
tika,org.apache.tika.extractor,ParserContainerExtractor,getSupportedTypes,3,1,1
tika,org.apache.tika.extractor,ParserContainerExtractor,parse,21,2,4
tika,org.apache.tika.extractor,RecursiveParser,RecursiveParser,4,1,2
tika,org.apache.tika.extractor,RecursiveParser,getSupportedTypes,3,1,1
tika,org.apache.tika.extractor,RecursiveParser,parse,21,2,4
tika,org.apache.tika.extractor,EmbeddedDocumentExtractor,shouldParseEmbedded,0,1,1
tika,org.apache.tika.extractor,EmbeddedDocumentExtractor,parseEmbedded,0,1,4
tika,org.apache.tika.extractor,DocumentSelector,select,0,1,1
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,EmbeddedDocumentUtil,4,1,1
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,getEmbeddedDocumentExtractor,17,4,1
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,getPasswordProvider,3,1,0
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,getDetector,11,3,0
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,getMimeTypes,11,3,0
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,getTikaConfig,9,3,0
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,getExtension,32,5,2
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,getConfig,7,2,0
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,recordException,4,1,2
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,recordEmbeddedStreamException,4,1,2
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,shouldParseEmbedded,3,1,1
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,getEmbeddedDocumentExtractor,3,1,0
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,parseEmbedded,3,1,4
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,tryToFindExistingLeafParser,22,7,2
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,findInDecorated,10,3,2
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,findInComposite,20,7,3
tika,org.apache.tika.extractor,EmbeddedDocumentUtil,equals,6,2,2
tika,org.apache.tika.extractor,EmbeddedDocumentUtilTest,testAutomaticAdditionOfAutoDetectParserIfForgotten,9,1,0
tika,org.apache.tika.extractor,TestEmbeddedDocumentUtil,testSimple,8,1,0
tika,org.apache.tika.extractor,TestEmbeddedDocumentUtil,testDoublyDecorated,9,1,0
tika,org.apache.tika.parser.digest,InputStreamDigester,InputStreamDigester,3,1,3
tika,org.apache.tika.parser.digest,InputStreamDigester,InputStreamDigester,9,2,4
tika,org.apache.tika.parser.digest,InputStreamDigester,newMessageDigest,14,2,0
tika,org.apache.tika.parser.digest,InputStreamDigester,getProvider,3,1,0
tika,org.apache.tika.parser.digest,InputStreamDigester,digest,39,6,3
tika,org.apache.tika.parser.digest,InputStreamDigester,getMetadataKey,3,1,0
tika,org.apache.tika.parser.digest,InputStreamDigester,digestFile,5,1,2
tika,org.apache.tika.parser.digest,InputStreamDigester,digestStream,13,3,2
tika,org.apache.tika.parser.digest,InputStreamDigester,updateDigest,7,2,2
