Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
tika,org.apache.tika.parser.image,MetadataFields,2,0,3,2,55,9,0,0,0.0,2,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/MetadataFields.java
tika,org.apache.tika.parser.image,WebPParser,2,0,2,2,23,2,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/WebPParser.java
tika,org.apache.tika.parser.image,ImageMetadataExtractor,7,0,34,28,462,97,0,0,0.38235294117647056,1,7,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,DirectoryHandler,0,0,2,0,16,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,CopyAllFieldsHandler,0,0,2,2,20,5,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,CopyUnknownFieldsHandler,0,0,2,2,33,9,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,TiffPageNumberHandler,0,0,2,2,16,5,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,DimensionsHandler,1,0,3,2,24,5,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,JpegCommentHandler,0,0,2,2,10,3,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,ExifHandler,1,0,5,5,153,38,0,0,1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,IptcHandler,0,0,2,2,29,8,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,GeotagHandler,0,0,2,2,16,3,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageMetadataExtractor.java
tika,org.apache.tika.parser.image,ImageParser,6,0,7,2,129,28,0,0,1.0,1,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/ImageParser.java
tika,org.apache.tika.parser.image,TiffParser,2,0,2,2,24,2,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/TiffParser.java
tika,org.apache.tika.parser.image,HeifParser,1,0,2,2,12,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/HeifParser.java
tika,org.apache.tika.parser.image,PSDParser,17,0,5,2,149,28,0,0,0.4,0,6,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/PSDParser.java
tika,org.apache.tika.parser.image,ResourceBlock,13,0,3,0,81,17,0,0,0.0,1,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/PSDParser.java
tika,org.apache.tika.parser.image,JpegParser,2,0,2,2,24,2,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-image-module/src/main/java/org/apache/tika/parser/image/JpegParser.java
tika,org.apache.tika.parser.crypto,Pkcs7ParserTest,0,0,1,1,15,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-crypto-module/src/test/java/org/apache/tika/parser/crypto/Pkcs7ParserTest.java
tika,org.apache.tika.parser.crypto,TSDParserTest,0,0,7,7,91,7,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-crypto-module/src/test/java/org/apache/tika/parser/crypto/TSDParserTest.java
tika,org.apache.tika.parser.crypto,TSDParser,25,1,32,28,257,39,0,0,0.375,1,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-crypto-module/src/main/java/org/apache/tika/parser/crypto/TSDParser.java
tika,org.apache.tika.parser.crypto,TSDMetas,8,0,23,23,90,23,0,0,0.2608695652173913,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-crypto-module/src/main/java/org/apache/tika/parser/crypto/TSDParser.java
tika,org.apache.tika.parser.crypto,OIDNameMapper,2,0,3,3,67,6,0,0,1.0,2,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-crypto-module/src/main/java/org/apache/tika/parser/crypto/TSDParser.java
tika,org.apache.tika.parser.crypto,Pkcs7Parser,4,0,2,2,40,3,0,0,1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-crypto-module/src/main/java/org/apache/tika/parser/crypto/Pkcs7Parser.java
tika,org.apache.tika.parser.crypto,TSDParserTest,0,0,2,2,13,2,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/crypto/TSDParserTest.java
tika,org.apache.tika.parser.executable,ExecutableParserTest,0,0,2,2,22,2,0,0,-1.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/test/java/org/apache/tika/parser/executable/ExecutableParserTest.java
tika,org.apache.tika.parser.executable,ExecutableParser,8,0,4,4,291,74,0,0,1.0,1,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/main/java/org/apache/tika/parser/executable/ExecutableParser.java
tika,org.apache.tika.parser.mat,MatParserTest,0,0,2,2,33,2,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/test/java/org/apache/tika/parser/mat/MatParserTest.java
tika,org.apache.tika.parser.mat,MatParser,2,1,2,2,69,10,0,0,1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/main/java/org/apache/tika/parser/mat/MatParser.java
tika,org.apache.tika.parser.asm,ClassParserTest,0,0,2,2,20,2,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/test/java/org/apache/tika/parser/asm/ClassParserTest.java
tika,org.apache.tika.parser.asm,XHTMLClassVisitor,4,0,21,11,248,40,0,0,0.42857142857142855,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/main/java/org/apache/tika/parser/asm/XHTMLClassVisitor.java
tika,org.apache.tika.parser.asm,ClassParser,2,0,2,2,16,2,0,0,1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/main/java/org/apache/tika/parser/asm/ClassParser.java
tika,org.apache.tika.parser.code,SourceCodeParserTest,1,0,8,7,55,8,0,0,0.5,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/test/java/org/apache/tika/parser/code/SourceCodeParserTest.java
tika,org.apache.tika.parser.code,SourceCodeParser,5,0,6,4,74,11,0,0,0.8333333333333334,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/main/java/org/apache/tika/parser/code/SourceCodeParser.java
tika,org.apache.tika.parser.sas,SAS7BDATParserTest,2,0,4,4,77,4,0,0,0.75,0,7,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/test/java/org/apache/tika/parser/sas/SAS7BDATParserTest.java
tika,org.apache.tika.parser.sas,SAS7BDATParser,3,0,2,2,61,8,0,0,1.0,0,7,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-code-module/src/main/java/org/apache/tika/parser/sas/SAS7BDATParser.java
tika,org.apache.tika.parser.xmp,JempboxExtractorTest,0,0,5,5,71,5,0,0,-1.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-xmp-commons/src/test/java/org/apache/tika/parser/xmp/JempboxExtractorTest.java
tika,org.apache.tika.parser.xmp,JempboxExtractor,5,0,8,6,155,29,0,0,0.375,3,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-xmp-commons/src/main/java/org/apache/tika/parser/xmp/JempboxExtractor.java
tika,org.apache.tika.parser.xmp,XMPPacketScanner,3,0,3,1,63,12,0,0,0.0,1,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-xmp-commons/src/main/java/org/apache/tika/parser/xmp/XMPPacketScanner.java
tika,org.apache.tika.parser.dwg,DWGParserTest,0,0,10,7,102,11,0,0,-1.0,1,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-cad-module/src/test/java/org/apache/tika/parser/dwg/DWGParserTest.java
tika,org.apache.tika.parser.dwg,DWGParser,8,0,11,2,218,44,0,0,0.7272727272727273,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/dwg/DWGParser.java
tika,org.apache.tika.parser.prt,PRTParserTest,0,0,2,2,60,2,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-cad-module/src/test/java/org/apache/tika/parser/prt/PRTParserTest.java
tika,org.apache.tika.parser.prt,PRTParser,6,1,10,2,176,38,0,0,0.7,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/prt/PRTParser.java
tika,org.apache.tika.parser.prt,Last5,2,0,4,0,39,11,0,0,0.75,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-cad-module/src/main/java/org/apache/tika/parser/prt/PRTParser.java
tika,org.apache.tika.parser.html,HtmlEncodingDetectorTest,0,0,14,11,46,15,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/test/java/org/apache/tika/parser/html/HtmlEncodingDetectorTest.java
tika,org.apache.tika.parser.html,StandardHtmlEncodingDetectorTest,1,0,44,38,175,46,0,0,0.9545454545454546,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/test/java/org/apache/tika/parser/html/StandardHtmlEncodingDetectorTest.java
tika,org.apache.tika.parser.html,HtmlParserTest,5,0,74,69,768,97,0,0,0.918918918918919,0,12,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java
tika,org.apache.tika.parser.html,EncodingDetectorRunner,4,0,2,1,23,4,0,0,0.0,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java
tika,org.apache.tika.parser.html,DataURISchemeParserTest,1,0,4,4,33,4,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/test/java/org/apache/tika/parser/html/DataURISchemeParserTest.java
tika,org.apache.tika.parser.html,XHTMLDowngradeHandler,0,0,5,5,29,7,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/XHTMLDowngradeHandler.java
tika,org.apache.tika.parser.html,HtmlEncodingDetector,6,0,4,3,92,12,0,0,0.5,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/HtmlEncodingDetector.java
tika,org.apache.tika.parser.html,DataURISchemeUtil,6,1,3,2,61,10,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DataURISchemeUtil.java
tika,org.apache.tika.parser.html,BoilerpipeContentHandler,16,0,23,22,231,48,0,0,0.13043478260869565,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/BoilerpipeContentHandler.java
tika,org.apache.tika.parser.html,RecordedElement,6,0,11,10,47,11,0,0,0.18181818181818182,2,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/BoilerpipeContentHandler.java
tika,org.apache.tika.parser.html,DataURIScheme,3,0,6,5,36,9,0,0,0.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DataURIScheme.java
tika,org.apache.tika.parser.html,HtmlHandler,17,0,13,6,316,71,0,0,0.15384615384615385,0,6,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/HtmlHandler.java
tika,org.apache.tika.parser.html,HtmlParser,8,0,13,10,124,20,0,0,0.8461538461538461,6,6,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/HtmlParser.java
tika,org.apache.tika.parser.html,HtmlParserMapper,0,0,3,3,15,3,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/HtmlParser.java
tika,org.apache.tika.parser.html,DefaultHtmlMapper,4,1,4,3,96,5,0,0,1.0,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DefaultHtmlMapper.java
tika,org.apache.tika.parser.html,DataURISchemeParseException,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DataURISchemeParseException.java
tika,org.apache.tika.parser.html,HtmlMapper,0,0,3,0,25,3,0,0,-1.0,3,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/HtmlMapper.java
tika,org.apache.tika.parser.html,IdentityHtmlMapper,1,1,3,3,16,3,0,0,1.0,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/IdentityHtmlMapper.java
tika,org.apache.tika.parser.html,HtmlParserTest,0,0,2,2,26,2,0,0,-1.0,0,3,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java
tika,org.apache.tika.parser.html.charsetdetector,PreScanner,22,0,23,0,208,57,0,0,0.391304347826087,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/charsetdetector/PreScanner.java
tika,org.apache.tika.parser.html.charsetdetector,CharsetAliases,1,0,5,0,85,9,0,0,0.8,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/charsetdetector/CharsetAliases.java
tika,org.apache.tika.parser.html.charsetdetector,StandardHtmlEncodingDetector,2,0,4,3,39,7,0,0,0.75,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/charsetdetector/StandardHtmlEncodingDetector.java
tika,org.apache.tika.parser.html.charsetdetector,MetaProcessor,4,0,2,0,35,9,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/charsetdetector/MetaProcessor.java
tika,org.apache.tika.parser.html.charsetdetector,CharsetDetectionResult,2,0,6,4,29,8,0,0,0.5,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/charsetdetector/CharsetDetectionResult.java
tika,org.apache.tika.parser.html.charsetdetector.charsets,ReplacementCharset,1,0,6,4,31,8,0,0,0.6666666666666666,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/charsetdetector/charsets/ReplacementCharset.java
tika,org.apache.tika.parser.html.charsetdetector.charsets,XUserDefinedCharset,0,0,6,5,29,12,0,0,-1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/charsetdetector/charsets/XUserDefinedCharset.java
tika,org.apache.tika.parser.html.charsetdetector.charsets,NotImplementedException,0,0,1,1,5,1,0,0,-1.0,1,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/charsetdetector/charsets/XUserDefinedCharset.java
tika,org.apache.tika.parser.fork,ForkParserIntegrationTest,7,2,16,13,200,26,0,0,0.4375,1,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/fork/ForkParserIntegrationTest.java
tika,org.apache.tika.parser.fork,AnError,2,0,3,2,21,6,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/fork/ForkParserIntegrationTest.java
tika,org.apache.tika.parser.fork,WontBeSerializedError,1,0,2,0,22,5,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/fork/ForkParserIntegrationTest.java
tika,org.apache.tika.parser.fork,BrokenParser,3,2,2,2,12,3,0,0,1.0,0,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/fork/ForkParserIntegrationTest.java
tika,org.apache.tika.parser.mail,MboxParserTest,4,0,2,2,24,2,0,0,0.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/mail/MboxParserTest.java
tika,org.apache.tika.parser.mail,RFC822ParserTest,2,0,6,5,85,6,0,0,0.6666666666666666,0,5,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/mail/RFC822ParserTest.java
tika,org.apache.tika.parser.mail,RFC822ParserTest,2,0,26,23,347,32,0,0,0.5384615384615384,0,9,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-mail-module/src/test/java/org/apache/tika/parser/mail/RFC822ParserTest.java
tika,org.apache.tika.parser.mail,RFC822Parser,4,0,3,3,63,7,0,0,0.6666666666666666,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mail/RFC822Parser.java
tika,org.apache.tika.parser.mail,MailContentHandler,17,0,27,14,436,95,0,0,0.48148148148148145,0,11,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mail/MailContentHandler.java
tika,org.apache.tika.parser.mail,Part,2,0,1,1,7,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mail/MailContentHandler.java
tika,org.apache.tika.parser.mail,BodyContents,2,0,1,0,9,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-mail-module/src/main/java/org/apache/tika/parser/mail/MailContentHandler.java
tika,org.apache.tika.parser.microsoft.rtf,RTFParserTest,2,0,3,2,63,4,0,0,0.6666666666666666,0,7,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/microsoft/rtf/RTFParserTest.java
tika,org.apache.tika.parser.microsoft.rtf,Pair,2,0,1,0,8,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/microsoft/rtf/RTFParserTest.java
tika,org.apache.tika.parser.microsoft.rtf,RTFParserTest,0,0,40,40,288,44,0,0,-1.0,0,6,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/rtf/RTFParserTest.java
tika,org.apache.tika.parser.microsoft.rtf,TextExtractor,121,0,37,4,1235,285,0,0,0.2972972972972973,1,6,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/rtf/TextExtractor.java
tika,org.apache.tika.parser.microsoft.rtf,GroupState,15,15,2,2,30,2,0,0,1.0,1,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/rtf/GroupState.java
tika,org.apache.tika.parser.microsoft.rtf,RTFEmbObjHandler,14,0,16,0,161,30,0,0,0.0,0,8,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/rtf/RTFEmbObjHandler.java
tika,org.apache.tika.parser.microsoft.rtf,RTFParser,6,0,6,5,64,8,0,0,0.5,1,1,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/rtf/RTFParser.java
tika,org.apache.tika.parser.microsoft.rtf,RTFObjDataParser,2,0,11,0,237,33,0,0,0.8181818181818182,0,7,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/rtf/RTFObjDataParser.java
tika,org.apache.tika.parser.microsoft.rtf,ListDescriptor,5,5,1,1,13,1,0,0,0.0,0,0,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/rtf/ListDescriptor.java
tika,org.apache.tika.parser.microsoft,EMFParserTest,0,0,2,2,17,2,0,0,-1.0,0,2,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/microsoft/EMFParserTest.java
tika,org.apache.tika.parser.microsoft,XML2003ParserTest,0,0,1,1,41,1,0,0,-1.0,0,4,/Users/dunnkers/git/tika/tika-parser-modules/tika-parser-integration-tests/src/test/java/org/apache/tika/parser/microsoft/XML2003ParserTest.java
