Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
tika,org.apache.tika.mime,MimeTypesReaderMetKeys,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: MIME_INFO_TAG; MIME_TYPE_TAG; MIME_TYPE_TYPE_ATTR; INTERPRETED_ATTR; ACRONYM_TAG; COMMENT_TAG; GLOB_TAG; ISREGEX_ATTR; PATTERN_ATTR; MAGIC_TAG; ALIAS_TAG; ALIAS_TYPE_ATTR; ROOT_XML_TAG; SUB_CLASS_OF_TAG; SUB_CLASS_TYPE_ATTR; MAGIC_PRIORITY_ATTR; MATCH_TAG; MATCH_OFFSET_ATTR; MATCH_TYPE_ATTR; MATCH_VALUE_ATTR; MATCH_MASK_ATTR; MATCH_MINSHOULDMATCH_ATTR; NS_URI_ATTR; LOCAL_NAME_ATTR; TIKA_LINK_TAG; TIKA_UTI_TAG
tika,org.apache.tika.mime,MagicMatch,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.mime,MimeTypeException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.mime,Magic,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.mime,ClauseRecord,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.mime,MinShouldMatchVal,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.mime,MimeType,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 37 methods
tika,org.apache.tika.mime,RootXML,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.mime,TestMimeTypes,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 83 public methods
tika,org.apache.tika.metadata,MetadataDateAdder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.metadata,Message,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: MESSAGE_PREFIX; MESSAGE_RAW_HEADER_PREFIX; MESSAGE_RECIPIENT_ADDRESS; MESSAGE_FROM; MESSAGE_TO; MESSAGE_CC; MESSAGE_BCC; MULTIPART_SUBTYPE; MULTIPART_BOUNDARY; MESSAGE_FROM_NAME; MESSAGE_FROM_EMAIL; MESSAGE_TO_NAME; MESSAGE_TO_DISPLAY_NAME; MESSAGE_TO_EMAIL; MESSAGE_CC_NAME; MESSAGE_CC_DISPLAY_NAME; MESSAGE_CC_EMAIL; MESSAGE_BCC_NAME; MESSAGE_BCC_DISPLAY_NAME; MESSAGE_BCC_EMAIL
tika,org.apache.tika.metadata,TIFF,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: BITS_PER_SAMPLE; IMAGE_LENGTH; IMAGE_WIDTH; SAMPLES_PER_PIXEL; FLASH_FIRED; EXPOSURE_TIME; F_NUMBER; FOCAL_LENGTH; ISO_SPEED_RATINGS; EQUIPMENT_MAKE; EQUIPMENT_MODEL; SOFTWARE; ORIENTATION; RESOLUTION_HORIZONTAL; RESOLUTION_VERTICAL; RESOLUTION_UNIT; ORIGINAL_DATE; EXIF_PAGE_COUNT
tika,org.apache.tika.metadata,WordPerfect,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: WORDPERFECT_METADATA_NAME_PREFIX; FILE_SIZE; FILE_ID; PRODUCT_TYPE; FILE_TYPE; MAJOR_VERSION; MINOR_VERSION; ENCRYPTED
tika,org.apache.tika.metadata,WordPerfect,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: WORDPERFECT_METADATA_NAME_PREFIX; FILE_SIZE; FILE_ID; PRODUCT_TYPE; FILE_TYPE; MAJOR_VERSION; MINOR_VERSION; ENCRYPTED
tika,org.apache.tika.metadata,Property,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 35 public methods
tika,org.apache.tika.metadata,MachineMetadata,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PREFIX; ARCHITECTURE_BITS; PLATFORM_SYSV; PLATFORM_HPUX; PLATFORM_NETBSD; PLATFORM_LINUX; PLATFORM_SOLARIS; PLATFORM_AIX; PLATFORM_IRIX; PLATFORM_FREEBSD; PLATFORM_TRU64; PLATFORM_ARM; PLATFORM_EMBEDDED; PLATFORM_WINDOWS; PLATFORM; MACHINE_x86_32; MACHINE_x86_64; MACHINE_IA_64; MACHINE_SPARC; MACHINE_M68K; MACHINE_M88K; MACHINE_MIPS; MACHINE_PPC; MACHINE_S370; MACHINE_S390; MACHINE_ARM; MACHINE_VAX; MACHINE_ALPHA; MACHINE_EFI; MACHINE_M32R; MACHINE_SH3; MACHINE_SH4; MACHINE_SH5; MACHINE_UNKNOWN; MACHINE_TYPE; name; msb; LITTLE; BIG; ENDIAN
tika,org.apache.tika.metadata,Endian,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; msb; LITTLE; BIG
tika,org.apache.tika.metadata,HTML,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PREFIX_HTML_META; SCRIPT_SOURCE
tika,org.apache.tika.metadata,TikaMimeKeys,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.metadata,CreativeCommons,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
tika,org.apache.tika.metadata,XMPMM,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: NAMESPACE_URI; PREFIX; PREFIX_; DOCUMENTID; INSTANCEID; ORIGINAL_DOCUMENTID; RENDITION_CLASS; RENDITION_PARAMS; HISTORY_EVENT_INSTANCEID; HISTORY_ACTION; HISTORY_WHEN; HISTORY_SOFTWARE_AGENT; DERIVED_FROM_DOCUMENTID; DERIVED_FROM_INSTANCEID
tika,org.apache.tika.metadata,TikaCoreProperties,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NAMESPACE_PREFIX_DELIMITER; TIKA_META_PREFIX; TIKA_META_EXCEPTION_PREFIX; TIKA_META_EXCEPTION_WARNING; TIKA_META_EXCEPTION_EMBEDDED_STREAM; RESOURCE_NAME_KEY; PROTECTED; EMBEDDED_RELATIONSHIP_ID; EMBEDDED_STORAGE_CLASS_ID; EMBEDDED_RESOURCE_TYPE_KEY; ORIGINAL_RESOURCE_NAME; CONTENT_TYPE_HINT; CONTENT_TYPE_OVERRIDE; FORMAT; IDENTIFIER; CONTRIBUTOR; COVERAGE; CREATOR; MODIFIER; CREATOR_TOOL; LANGUAGE; PUBLISHER; RELATION; RIGHTS; SOURCE; TYPE; TITLE; DESCRIPTION; SUBJECT; CREATED; MODIFIED; PRINT_DATE; METADATA_DATE; LATITUDE; LONGITUDE; ALTITUDE; RATING; COMMENTS; EMBEDDED_RESOURCE_TYPE; HAS_SIGNATURE
